time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.66518939779,-3.45371592497,18.301036511,6.02179124286,0.345373428777,0.0,-2.54003412951,-3.82800988465,4.2006813399,-0.0854880506464,0.345993743043,0.0,449.38953784565945,450.52472342778617,450.47220553943555,450.10428239993206
3.1800000000000024,-1.82413214071,-3.68831104716,18.5526370915,6.01744967158,0.365554619354,0.0,-2.75968213777,-3.99203390476,4.18462511222,-0.0542475390644,0.297841516594,0.0,451.4171271785733,447.6248694989235,448.2307038669742,450.7584395639284
3.2400000000000024,-1.99618716098,-3.93252559118,18.8020665405,6.01439196267,0.383141831938,0.0,-2.97681060666,-4.1485966797,4.1286056176,-0.0450912401412,0.281472078237,0.0,438.70060428747934,437.4274100466594,438.78218819044537,439.5401014753473
3.3000000000000025,-2.18259505585,-4.1868571713,19.0504377951,6.01165917712,0.399951697375,0.0,-3.23804791659,-4.32913162255,4.14882404346,-0.0464724091345,0.277418695032,0.0,467.44861938058744,467.20786608184585,467.9443794366834,467.835737769318
3.3600000000000025,-2.38429467636,-4.45162326497,19.2982620208,6.00921615322,0.416689346518,0.0,-3.4864674947,-4.49646462373,4.11064606223,-0.0311624699274,0.281872639453,0.0,451.42236967776506,451.85906344345926,450.24986154195926,451.48614333702795
3.4200000000000026,-2.60129834733,-4.72653214808,19.5438626677,6.00703529793,0.433707420763,0.0,-3.74817481206,-4.66715738379,4.07459659338,-0.0495246607778,0.286936516198,0.0,455.5894245083116,456.0734885738824,455.3450070846149,453.87273602504354
3.4800000000000026,-2.83204989642,-5.01040275707,19.7824822501,6.00430963341,0.451138217035,0.0,-3.94471954359,-4.79546291116,3.87887886372,-0.0382884244071,0.296833926762,0.0,397.40984888238796,398.4125211565459,399.0095805902964,400.0328392454749
3.5400000000000027,-3.07568152237,-5.30250120404,20.0109186684,6.00183299838,0.468619350181,0.0,-4.17751307724,-4.9412992468,3.73470990605,-0.0480465882611,0.277213516741,0.0,420.86645522915154,419.25557276336275,421.67506883961363,420.8300170633799
3.6000000000000028,-3.33451590645,-5.60392959776,20.2323986878,5.99924742207,0.485390476362,0.0,-4.45136549587,-5.10638692238,3.6465320274,-0.0346776765957,0.283761490709,0.0,443.7640035116436,444.38036475880335,444.2298505372484,445.32392650075326
3.660000000000003,-3.60988397992,-5.91521441939,20.4480926583,5.99719448725,0.502201743746,0.0,-4.72862569977,-5.2698121126,3.54185540067,-0.0333072333608,0.271883759601,0.0,442.1326642844077,441.2326622508108,442.05091310243796,442.16336706886744
3.720000000000003,-3.90190174492,-6.23621332623,20.6568830005,5.99569572698,0.518424625582,0.0,-5.00629082627,-5.43019709865,3.41648606565,-0.0120803839163,0.267201091106,0.0,436.51053918143975,436.1947987770492,438.06755174842175,439.8293469674253
3.780000000000003,-4.2107077248,-6.56680547655,20.8577642235,5.99520413938,0.534055603429,0.0,-5.288196922,-5.58954027207,3.27825681477,-0.00137376528386,0.241812897283,0.0,436.7151891261665,434.66084964024617,436.1716751278088,437.0652616350062
3.840000000000003,-4.53516508871,-6.90626601301,21.0477576757,5.99494640279,0.548403266866,0.0,-5.52801468934,-5.72597558418,3.0541571064,-0.0108950497379,0.2331427735,0.0,405.116164321805,404.3987773880376,405.22680167568717,404.36982265168535
3.900000000000003,-4.87664017911,-7.25507538946,21.2279587188,5.99406851096,0.562912726075,0.0,-5.85521886025,-5.90093626985,2.95084138004,-0.0234091875023,0.255129025415,0.0,453.4268692680924,455.24650051894923,456.4924876084663,455.49265087450664
3.960000000000003,-5.23652690915,-7.61375458129,21.3995365839,5.99280067547,0.577776566616,0.0,-6.1418645881,-6.05513383066,2.76712222374,-0.0169242805403,0.225813160194,0.0,429.6012091060319,427.1704816156076,427.73740634732,428.28945386233835
4.020000000000002,-5.61567214012,-7.98253318706,21.5625985879,5.99122810882,0.591425805908,0.0,-6.49687446802,-6.23740933871,2.66631294235,-0.0608620430374,0.23063562403,0.0,463.99986242485295,464.4273404428477,465.99505287110514,462.54634296557657
4.080000000000001,-6.01472699546,-8.36160277403,21.7170740994,5.98723709199,0.605177272983,0.0,-6.80561297162,-6.39844098504,2.4812935438,-0.0813010437824,0.226139502788,0.0,436.8432352397512,436.5212876875265,437.19722536890544,435.48686250849454
4.14,-6.43303997784,-8.75063262779,21.8609546052,5.98258642164,0.618608772374,0.0,-7.13867747088,-6.56941647433,2.31284406849,-0.0708464450934,0.218864102,0.0,448.17788321791863,447.63523130856026,447.03011926411745,447.8766915912914
4.199999999999998,-6.8739681504,-9.15100793639,21.9977218847,5.97816926568,0.631885193423,0.0,-7.55907586698,-6.77639444123,2.24324189901,-0.0798348137434,0.225695420568,0.0,490.1390889572779,490.69004913786347,491.5879810067539,490.91762663426715
4.259999999999997,-7.33802424322,-9.5629276513,22.1269842711,5.97365846026,0.645557191731,0.0,-7.90985884018,-6.95441246703,2.06338356312,-0.0672048367827,0.231882117294,0.0,455.7714248899902,456.3158403338747,454.5647154341801,455.5716640321099
4.319999999999996,-7.82125913706,-9.984770127,22.242572886,5.97027555227,0.659663401349,0.0,-8.19865311377,-7.10728580314,1.78813775595,-0.0406290028232,0.240862210207,0.0,421.9147447404002,422.7477324623759,418.9567054655558,421.2592600604454
4.379999999999995,-8.3235617776,-10.4164711576,22.3433064941,5.96822245452,0.673895620377,0.0,-8.54523013657,-7.2828239789,1.56760935674,-0.02376835865,0.228662731477,0.0,449.88350252129385,448.94961094226227,448.122667454273,449.4910732607203
4.439999999999993,-8.84773215259,-10.8590981525,22.4315602688,5.96648330832,0.68784745141,0.0,-8.9273895319,-7.47137733742,1.37180226659,-0.0422715404955,0.239307753202,0.0,465.14913313473807,466.0332549447705,465.36347540432,463.9121091345816
4.499999999999992,-9.39549723995,-11.3132657533,22.508279437,5.96513197689,0.702272382205,0.0,-9.33158380438,-7.66745658852,1.18280545404,0.00121392257876,0.242539580437,0.0,474.8497844128167,475.15135589475756,472.6780041639862,476.01824160603275
4.559999999999991,-9.9655830769,-11.7784539926,22.570927419,5.96542093102,0.716717093223,0.0,-9.67177368999,-7.83889942536,0.903498940285,0.0111907339824,0.236898981984,0.0,444.0420805782625,443.6369129644835,443.6045851674811,444.4233210293437
4.6199999999999894,-10.5554466971,-12.2536844416,22.6156227242,5.9660719185,0.731507297749,0.0,-9.99096107635,-8.00228886625,0.584587640605,0.0101590402005,0.260884528064,0.0,431.28871065481655,433.37239681216994,431.8485553115038,431.7613646424672
4.679999999999988,-11.1687905872,-12.7402052926,22.6452432122,5.96666372718,0.746815173771,0.0,-10.4536558777,-8.21475084293,0.399395467525,0.00926569615272,0.240030902175,0.0,495.648089324222,494.1702345127357,495.6721019097051,495.60628764199885
4.739999999999987,-11.8064278077,-13.2382683559,22.6595764324,5.96692006716,0.760796790167,0.0,-10.8013248884,-8.38749908537,0.0762429498126,-0.00828070470796,0.212937418216,0.0,446.3056693401314,444.1410732454563,446.1909801842129,444.7555434399522
4.799999999999986,-12.4629401557,-13.7460611173,22.6520371147,5.96599836928,0.7732184125,0.0,-11.0832008712,-8.53937447137,-0.329021699555,-0.0358613355804,0.191346817674,0.0,412.4699777853457,410.6033267943834,415.3917378938175,412.9648704639375
4.859999999999984,-13.1393955492,-14.2639778943,22.6226656755,5.96338839046,0.785106692776,0.0,-11.4653903748,-8.72474427609,-0.652557782461,-0.0666896077773,0.20908010153,0.0,456.12623137966375,457.5776775931752,458.38775908419643,455.9290505430642
4.919999999999983,-13.8387521279,-14.7930539164,22.5733174635,5.95964694847,0.797661820876,0.0,-11.8464759972,-8.91139265214,-0.995106431473,-0.054862273093,0.209593399804,0.0,457.7869683856762,457.8695233373764,454.6203485218076,455.5646939459885
4.979999999999982,-14.5598215021,-15.3330288091,22.5018044083,5.95598341147,0.810023568889,0.0,-12.1894083074,-9.08816535204,-1.39105458493,-0.0778480439657,0.197744376676,0.0,440.09285243665744,439.1526579071914,440.8565597032309,438.949400943456
5.0399999999999805,-15.3028844749,-15.8841138799,22.4072756454,5.95193182454,0.822299453686,0.0,-12.5792125053,-9.28165668726,-1.76284639388,-0.0523220004803,0.215621639126,0.0,458.9632206292961,460.41971697688183,458.1922850922471,460.2145450727654
